,BICYCLE_IND,PEDESTRIAN_IND,ROAD_DESCRIPTION_AT INTERSECTION,ROAD_DESCRIPTION_PARKING LOT,LIGHT_CONDITION_DARK-LIGHTED,LIGHT_CONDITION_DAY LIGHT
141698,0.0,0.0,1.0,0.0,0.0,1.0
31688,0.0,0.0,0.0,0.0,0.0,1.0
112592,0.0,0.0,0.0,0.0,0.0,1.0
63022,0.0,0.0,0.0,0.0,0.0,1.0
117455,0.0,0.0,1.0,0.0,0.0,1.0
88511,0.0,0.0,0.0,0.0,0.0,1.0
113464,0.0,0.0,0.0,0.0,0.0,1.0
28159,0.0,0.0,0.0,0.0,1.0,0.0
106526,0.0,0.0,0.0,0.0,0.0,1.0
126028,0.0,0.0,0.0,0.0,0.0,1.0
153847,0.0,0.0,1.0,0.0,0.0,1.0
140029,0.0,0.0,1.0,0.0,0.0,1.0
100333,0.0,0.0,1.0,0.0,0.0,1.0
117076,0.0,0.0,0.0,0.0,0.0,1.0
39024,0.0,0.0,0.0,0.0,1.0,0.0
159510,0.0,0.0,1.0,0.0,1.0,0.0
104472,0.0,0.0,1.0,0.0,1.0,0.0
2734,0.0,0.25,1.0,0.0,0.0,1.0
135403,0.0,0.0,0.0,1.0,0.0,1.0
154173,0.0,0.0,1.0,0.0,1.0,0.0
145105,0.0,0.0,0.0,0.0,0.0,1.0
56671,0.0,0.0,0.0,0.0,0.0,1.0
3239,0.0,0.0,0.0,0.0,1.0,0.0
11249,0.0,0.0,0.0,0.0,0.0,1.0
78922,0.0,0.0,1.0,0.0,0.0,1.0
67860,0.0,0.0,1.0,0.0,0.0,1.0
133047,0.0,0.0,0.0,0.0,0.0,1.0
83198,0.0,0.0,0.0,1.0,1.0,0.0
86564,0.0,0.0,1.0,0.0,0.0,1.0
141109,0.0,0.0,0.0,0.0,0.0,1.0
94123,0.0,0.0,0.0,1.0,0.0,1.0
11940,0.25,0.0,1.0,0.0,0.0,1.0
114962,0.0,0.0,1.0,0.0,0.0,0.0
18858,0.0,0.0,1.0,0.0,0.0,1.0
68919,0.0,0.0,0.0,0.0,0.0,1.0
35035,0.0,0.0,1.0,0.0,0.0,1.0
19335,0.0,0.0,0.0,0.0,0.0,1.0
18740,0.0,0.0,0.0,0.0,0.0,1.0
67069,0.0,0.0,1.0,0.0,0.0,1.0
28934,0.0,0.0,0.0,0.0,1.0,0.0
121636,0.0,0.0,0.0,0.0,0.0,1.0
84811,0.0,0.0,0.0,0.0,0.0,1.0
49142,0.0,0.0,1.0,0.0,0.0,1.0
98383,0.0,0.0,1.0,0.0,0.0,1.0
71597,0.0,0.0,0.0,0.0,0.0,1.0
135610,0.0,0.0,1.0,0.0,0.0,1.0
68853,0.0,0.0,0.0,0.0,0.0,1.0
136996,0.0,0.0,1.0,0.0,0.0,1.0
84345,0.0,0.0,1.0,0.0,0.0,1.0
54512,0.0,0.0,0.0,0.0,0.0,1.0
27705,0.0,0.0,1.0,0.0,0.0,1.0
30335,0.0,0.0,0.0,0.0,1.0,0.0
2206,0.0,0.0,0.0,0.0,0.0,1.0
84435,0.0,0.0,1.0,0.0,0.0,1.0
128880,0.0,0.0,1.0,0.0,0.0,1.0
79124,0.0,0.0,1.0,0.0,1.0,0.0
114654,0.0,0.0,0.0,0.0,0.0,1.0
74925,0.0,0.0,1.0,0.0,1.0,0.0
38680,0.0,0.0,1.0,0.0,0.0,1.0
124349,0.0,0.0,1.0,0.0,1.0,0.0
156483,0.0,0.0,1.0,0.0,0.0,1.0
14939,0.0,0.0,0.0,0.0,1.0,0.0
39383,0.0,0.0,0.0,1.0,0.0,1.0
42425,0.0,0.0,0.0,0.0,0.0,1.0
121784,0.0,0.0,0.0,0.0,0.0,1.0
60387,0.0,0.0,0.0,0.0,0.0,0.0
77275,0.0,0.0,0.0,0.0,0.0,1.0
34363,0.0,0.0,0.0,0.0,0.0,1.0
44267,0.0,0.0,0.0,0.0,0.0,1.0
109460,0.0,0.0,0.0,0.0,0.0,1.0
120276,0.0,0.0,0.0,0.0,1.0,0.0
158823,0.0,0.0,0.0,0.0,0.0,1.0
159301,0.0,0.0,0.0,0.0,1.0,0.0
83656,0.0,0.0,1.0,0.0,0.0,0.0
13979,0.0,0.0,0.0,0.0,0.0,1.0
35965,0.0,0.0,1.0,0.0,0.0,1.0
143708,0.0,0.0,0.0,0.0,0.0,1.0
48236,0.0,0.0,1.0,0.0,0.0,1.0
155604,0.0,0.0,0.0,0.0,0.0,1.0
83886,0.0,0.0,0.0,0.0,0.0,1.0
119288,0.0,0.0,1.0,0.0,0.0,1.0
40949,0.0,0.0,0.0,0.0,0.0,1.0
51538,0.0,0.0,0.0,0.0,1.0,0.0
129762,0.0,0.0,0.0,0.0,0.0,1.0
51117,0.0,0.0,0.0,0.0,0.0,1.0
152558,0.0,0.0,1.0,0.0,0.0,1.0
64098,0.0,0.0,0.0,0.0,0.0,1.0
11662,0.0,0.0,0.0,0.0,1.0,0.0
121605,0.0,0.0,0.0,0.0,0.0,1.0
154225,0.0,0.0,0.0,0.0,0.0,1.0
88222,0.0,0.0,0.0,0.0,0.0,1.0
76073,0.0,0.0,1.0,0.0,0.0,1.0
14021,0.0,0.0,0.0,0.0,0.0,1.0
30958,0.0,0.0,0.0,0.0,1.0,0.0
20638,0.0,0.0,1.0,0.0,1.0,0.0
23703,0.0,0.0,1.0,0.0,0.0,1.0
61958,0.0,0.0,1.0,0.0,0.0,1.0
155612,0.0,0.0,0.0,0.0,0.0,1.0
7245,0.0,0.0,1.0,0.0,1.0,0.0
63234,0.0,0.0,1.0,0.0,0.0,1.0
38292,0.0,0.0,0.0,0.0,0.0,1.0
17892,0.0,0.0,0.0,0.0,1.0,0.0
109368,0.0,0.0,0.0,0.0,0.0,1.0
117967,0.0,0.0,0.0,0.0,0.0,1.0
23408,0.0,0.0,0.0,0.0,0.0,1.0
31202,0.0,0.0,0.0,0.0,0.0,1.0
104567,0.0,0.0,0.0,1.0,0.0,1.0
92282,0.0,0.0,0.0,0.0,0.0,1.0
64939,0.0,0.0,0.0,1.0,0.0,1.0
89649,0.0,0.0,0.0,0.0,0.0,1.0
127071,0.0,0.0,0.0,0.0,0.0,1.0
103102,0.0,0.0,0.0,0.0,0.0,0.0
54984,0.0,0.0,0.0,0.0,0.0,0.0
64163,0.0,0.0,0.0,0.0,0.0,1.0
92564,0.0,0.0,0.0,0.0,1.0,0.0
61632,0.0,0.0,1.0,0.0,0.0,1.0
7918,0.0,0.0,0.0,0.0,1.0,0.0
68262,0.0,0.0,1.0,0.0,0.0,1.0
3757,0.0,0.0,0.0,0.0,0.0,1.0
89775,0.0,0.0,0.0,1.0,0.0,1.0
46693,0.0,0.0,0.0,0.0,1.0,0.0
94279,0.0,0.0,0.0,0.0,0.0,1.0
55311,0.0,0.0,0.0,0.0,0.0,1.0
66826,0.25,0.0,0.0,0.0,0.0,1.0
266,0.0,0.0,0.0,1.0,0.0,1.0
141864,0.0,0.0,0.0,0.0,0.0,1.0
22876,0.0,0.0,1.0,0.0,1.0,0.0
84674,0.0,0.0,0.0,0.0,1.0,0.0
81694,0.0,0.0,0.0,0.0,0.0,1.0
25837,0.0,0.0,0.0,0.0,0.0,1.0
124844,0.0,0.0,0.0,1.0,0.0,1.0
88737,0.0,0.0,0.0,0.0,0.0,0.0
154360,0.0,0.0,0.0,0.0,0.0,1.0
61256,0.0,0.0,0.0,0.0,0.0,1.0
19119,0.0,0.0,0.0,0.0,0.0,1.0
146953,0.0,0.0,0.0,0.0,0.0,1.0
19567,0.0,0.0,1.0,0.0,0.0,1.0
18665,0.0,0.0,0.0,0.0,1.0,0.0
71471,0.0,0.0,0.0,0.0,0.0,1.0
2930,0.0,0.0,0.0,0.0,1.0,0.0
65159,0.0,0.0,0.0,0.0,0.0,1.0
114958,0.0,0.0,0.0,1.0,0.0,1.0
81711,0.0,0.0,0.0,0.0,1.0,0.0
49674,0.0,0.0,0.0,0.0,1.0,0.0
72527,0.0,0.0,0.0,0.0,1.0,0.0
158229,0.0,0.0,0.0,1.0,0.0,1.0
103549,0.0,0.0,1.0,0.0,1.0,0.0
19384,0.0,0.0,1.0,0.0,0.0,1.0
97676,0.0,0.0,0.0,0.0,0.0,1.0
16464,0.0,0.0,0.0,0.0,0.0,1.0
127339,0.0,0.0,0.0,0.0,0.0,1.0
142066,0.0,0.0,1.0,0.0,0.0,1.0
100454,0.0,0.0,0.0,0.0,0.0,1.0
77238,0.0,0.0,0.0,0.0,1.0,0.0
116976,0.0,0.0,1.0,0.0,0.0,1.0
60619,0.0,0.0,1.0,0.0,0.0,1.0
56256,0.0,0.0,0.0,0.0,0.0,1.0
140231,0.0,0.0,0.0,0.0,0.0,1.0
84238,0.0,0.0,1.0,0.0,0.0,1.0
36330,0.0,0.0,0.0,1.0,0.0,1.0
99873,0.0,0.0,0.0,0.0,1.0,0.0
106308,0.0,0.0,0.0,0.0,1.0,0.0
97050,0.0,0.0,1.0,0.0,1.0,0.0
71247,0.0,0.0,0.0,0.0,0.0,1.0
52437,0.0,0.0,0.0,0.0,0.0,1.0
154661,0.0,0.0,0.0,0.0,0.0,1.0
92216,0.0,0.0,0.0,0.0,0.0,1.0
17900,0.0,0.0,1.0,0.0,0.0,1.0
38231,0.0,0.0,0.0,0.0,1.0,0.0
66775,0.0,0.0,0.0,0.0,0.0,1.0
50281,0.0,0.0,0.0,0.0,1.0,0.0
19964,0.0,0.0,0.0,0.0,1.0,0.0
141041,0.0,0.0,0.0,0.0,0.0,0.0
121224,0.0,0.0,0.0,0.0,1.0,0.0
46001,0.0,0.0,0.0,0.0,0.0,1.0
83244,0.0,0.0,1.0,0.0,1.0,0.0
37108,0.0,0.0,0.0,1.0,0.0,1.0
115868,0.0,0.0,0.0,1.0,0.0,1.0
11677,0.0,0.0,1.0,0.0,0.0,1.0
32062,0.0,0.0,0.0,0.0,0.0,0.0
5993,0.0,0.0,0.0,0.0,0.0,1.0
113178,0.0,0.0,0.0,0.0,1.0,0.0
85566,0.0,0.0,0.0,0.0,0.0,1.0
100110,0.0,0.0,0.0,0.0,0.0,1.0
123935,0.0,0.0,0.0,0.0,0.0,1.0
124128,0.0,0.0,0.0,0.0,0.0,1.0
70595,0.0,0.0,0.0,0.0,0.0,1.0
132831,0.0,0.0,0.0,0.0,1.0,0.0
54923,0.0,0.0,0.0,0.0,0.0,1.0
6537,0.0,0.0,1.0,0.0,0.0,1.0
102857,0.0,0.0,0.0,0.0,1.0,0.0
9631,0.0,0.0,1.0,0.0,1.0,0.0
138298,0.0,0.0,0.0,0.0,0.0,1.0
132140,0.0,0.0,1.0,0.0,0.0,1.0
10416,0.0,0.0,1.0,0.0,0.0,1.0
39279,0.0,0.0,0.0,0.0,1.0,0.0
95152,0.0,0.25,1.0,0.0,0.0,1.0
22214,0.0,0.0,0.0,1.0,0.0,1.0
100929,0.0,0.0,0.0,0.0,0.0,1.0
57299,0.0,0.0,1.0,0.0,1.0,0.0
42707,0.0,0.0,0.0,0.0,0.0,1.0
99899,0.0,0.0,1.0,0.0,0.0,1.0
68841,0.0,0.0,0.0,0.0,0.0,1.0
131362,0.0,0.0,0.0,0.0,0.0,1.0
39311,0.0,0.0,0.0,0.0,0.0,0.0
115552,0.0,0.0,0.0,0.0,0.0,1.0
147831,0.0,0.0,0.0,0.0,0.0,1.0
9041,0.0,0.0,1.0,0.0,1.0,0.0
53956,0.0,0.0,0.0,1.0,1.0,0.0
38031,0.0,0.25,1.0,0.0,0.0,1.0
43251,0.0,0.0,0.0,0.0,0.0,1.0
39511,0.0,0.0,1.0,0.0,1.0,0.0
12762,0.0,0.0,0.0,0.0,1.0,0.0
56646,0.0,0.0,1.0,0.0,1.0,0.0
56013,0.0,0.0,0.0,0.0,0.0,1.0
76620,0.0,0.0,0.0,0.0,0.0,1.0
47422,0.0,0.0,1.0,0.0,0.0,1.0
158702,0.0,0.0,1.0,0.0,0.0,1.0
115132,0.0,0.0,1.0,0.0,0.0,1.0
64363,0.0,0.0,1.0,0.0,0.0,1.0
132532,0.0,0.0,0.0,0.0,0.0,1.0
133944,0.0,0.0,0.0,0.0,0.0,1.0
7987,0.0,0.0,0.0,0.0,0.0,0.0
82445,0.0,0.0,0.0,0.0,1.0,0.0
137245,0.0,0.0,0.0,1.0,0.0,1.0
27118,0.0,0.0,1.0,0.0,1.0,0.0
14990,0.0,0.0,1.0,0.0,0.0,1.0
148434,0.0,0.0,1.0,0.0,1.0,0.0
80039,0.0,0.0,0.0,0.0,0.0,1.0
222,0.0,0.0,0.0,0.0,0.0,0.0
135743,0.0,0.0,0.0,0.0,0.0,1.0
90952,0.0,0.0,0.0,1.0,0.0,1.0
128665,0.0,0.0,0.0,0.0,1.0,0.0
4532,0.0,0.0,0.0,0.0,0.0,1.0
106911,0.0,0.0,0.0,0.0,0.0,1.0
44315,0.0,0.0,0.0,0.0,0.0,1.0
79954,0.0,0.0,0.0,0.0,0.0,1.0
43977,0.0,0.0,0.0,0.0,0.0,1.0
130550,0.0,0.0,0.0,0.0,1.0,0.0
147917,0.0,0.0,1.0,0.0,0.0,1.0
65072,0.0,0.0,1.0,0.0,0.0,1.0
87253,0.0,0.0,0.0,0.0,1.0,0.0
26338,0.0,0.0,0.0,0.0,0.0,1.0
95488,0.0,0.0,0.0,1.0,0.0,1.0
32929,0.0,0.0,0.0,0.0,0.0,1.0
20532,0.0,0.0,0.0,0.0,0.0,1.0
113486,0.0,0.0,0.0,0.0,0.0,1.0
61629,0.0,0.0,0.0,0.0,0.0,1.0
51775,0.0,0.0,1.0,0.0,1.0,0.0
71941,0.0,0.0,0.0,0.0,0.0,1.0
8843,0.0,0.0,0.0,0.0,0.0,0.0
67866,0.0,0.0,0.0,0.0,0.0,1.0
78447,0.0,0.0,0.0,1.0,0.0,1.0
30609,0.0,0.0,0.0,0.0,0.0,1.0
58258,0.0,0.0,0.0,0.0,0.0,1.0
78216,0.0,0.0,0.0,0.0,1.0,0.0
97439,0.0,0.0,0.0,0.0,0.0,0.0
67512,0.0,0.0,1.0,0.0,0.0,1.0
85877,0.0,0.0,0.0,0.0,0.0,1.0
99073,0.0,0.0,1.0,0.0,0.0,1.0
91966,0.0,0.0,0.0,1.0,1.0,0.0
90583,0.0,0.0,0.0,0.0,0.0,1.0
37540,0.0,0.0,1.0,0.0,0.0,0.0
20516,0.0,0.0,0.0,0.0,1.0,0.0
74882,0.0,0.0,0.0,0.0,0.0,1.0
141563,0.0,0.0,1.0,0.0,0.0,1.0
143609,0.0,0.0,0.0,0.0,1.0,0.0
74081,0.0,0.0,1.0,0.0,0.0,1.0
35751,0.0,0.0,1.0,0.0,0.0,1.0
3435,0.0,0.0,0.0,0.0,0.0,1.0
136474,0.0,0.0,0.0,1.0,0.0,1.0
89207,0.0,0.0,0.0,0.0,0.0,1.0
62012,0.0,0.0,0.0,0.0,0.0,1.0
62051,0.0,0.0,1.0,0.0,1.0,0.0
89814,0.0,0.0,0.0,0.0,0.0,1.0
86806,0.0,0.0,0.0,0.0,0.0,1.0
121006,0.0,0.0,0.0,0.0,0.0,1.0
137102,0.0,0.0,0.0,0.0,0.0,1.0
74498,0.0,0.0,1.0,0.0,1.0,0.0
40245,0.0,0.0,0.0,0.0,0.0,0.0
30382,0.0,0.0,1.0,0.0,0.0,1.0
46036,0.0,0.0,0.0,0.0,0.0,1.0
8025,0.0,0.0,0.0,0.0,0.0,1.0
123583,0.0,0.0,1.0,0.0,0.0,1.0
64084,0.0,0.0,1.0,0.0,0.0,1.0
92710,0.0,0.0,0.0,0.0,0.0,1.0
28160,0.0,0.0,0.0,0.0,1.0,0.0
138141,0.0,0.0,0.0,0.0,1.0,0.0
56978,0.0,0.0,0.0,0.0,0.0,1.0
152686,0.0,0.0,1.0,0.0,0.0,1.0
30604,0.0,0.0,0.0,0.0,0.0,1.0
90292,0.0,0.0,0.0,0.0,0.0,1.0
118498,0.0,0.0,0.0,0.0,0.0,1.0
34755,0.0,0.0,0.0,0.0,0.0,0.0
72417,0.0,0.0,0.0,0.0,0.0,1.0
10633,0.0,0.0,0.0,0.0,0.0,1.0
76267,0.0,0.0,0.0,1.0,0.0,1.0
110374,0.0,0.0,0.0,0.0,0.0,1.0
132992,0.0,0.0,0.0,0.0,1.0,0.0
11776,0.0,0.0,0.0,0.0,0.0,1.0
26301,0.0,0.0,0.0,0.0,0.0,1.0
51104,0.0,0.0,0.0,0.0,0.0,1.0
57806,0.0,0.0,1.0,0.0,0.0,1.0
44162,0.0,0.0,0.0,1.0,1.0,0.0
4834,0.0,0.0,0.0,0.0,0.0,1.0
27975,0.0,0.0,0.0,0.0,0.0,1.0
56043,0.0,0.25,1.0,0.0,1.0,0.0
115980,0.0,0.0,1.0,0.0,1.0,0.0
112873,0.0,0.0,0.0,0.0,0.0,1.0
411,0.0,0.0,0.0,0.0,0.0,0.0
47430,0.0,0.0,0.0,0.0,1.0,0.0
146633,0.0,0.0,0.0,0.0,1.0,0.0
26417,0.0,0.0,1.0,0.0,0.0,1.0
34130,0.0,0.0,1.0,0.0,1.0,0.0
74230,0.0,0.0,0.0,1.0,0.0,1.0
28483,0.0,0.0,1.0,0.0,1.0,0.0
18252,0.0,0.0,1.0,0.0,0.0,0.0
67507,0.0,0.0,1.0,0.0,0.0,1.0
115646,0.0,0.0,0.0,0.0,0.0,1.0
152578,0.0,0.0,0.0,1.0,1.0,0.0
36247,0.0,0.0,0.0,0.0,0.0,1.0
99305,0.0,0.0,0.0,0.0,1.0,0.0
14537,0.0,0.0,0.0,0.0,1.0,0.0
109611,0.0,0.0,0.0,0.0,0.0,1.0
94590,0.0,0.0,0.0,0.0,1.0,0.0
12998,0.0,0.0,1.0,0.0,0.0,1.0
102036,0.0,0.0,1.0,0.0,0.0,1.0
35840,0.0,0.0,0.0,0.0,1.0,0.0
119236,0.0,0.0,0.0,0.0,0.0,1.0
33006,0.0,0.0,0.0,0.0,0.0,1.0
127205,0.0,0.0,0.0,0.0,0.0,0.0
152949,0.0,0.0,0.0,0.0,0.0,1.0
130484,0.0,0.0,0.0,0.0,1.0,0.0
88491,0.0,0.0,1.0,0.0,0.0,1.0
94849,0.0,0.0,0.0,0.0,1.0,0.0
125497,0.0,0.0,0.0,1.0,0.0,1.0
33468,0.0,0.0,0.0,0.0,1.0,0.0
52880,0.0,0.0,1.0,0.0,1.0,0.0
56197,0.0,0.0,0.0,0.0,0.0,1.0
1258,0.0,0.0,1.0,0.0,0.0,1.0
123523,0.0,0.0,1.0,0.0,0.0,1.0
135958,0.0,0.0,0.0,0.0,0.0,1.0
76377,0.0,0.0,0.0,0.0,1.0,0.0
117044,0.0,0.0,1.0,0.0,0.0,1.0
91120,0.0,0.0,1.0,0.0,0.0,1.0
140771,0.0,0.0,1.0,0.0,0.0,1.0
34352,0.0,0.0,1.0,0.0,1.0,0.0
100104,0.0,0.0,0.0,0.0,0.0,1.0
116641,0.0,0.0,0.0,0.0,0.0,1.0
68047,0.0,0.0,0.0,0.0,0.0,1.0
36781,0.0,0.0,1.0,0.0,1.0,0.0
159048,0.0,0.0,0.0,0.0,1.0,0.0
158154,0.0,0.0,1.0,0.0,0.0,1.0
75553,0.0,0.0,1.0,0.0,1.0,0.0
66270,0.0,0.0,0.0,0.0,1.0,0.0
5517,0.0,0.0,1.0,0.0,0.0,1.0
2042,0.0,0.0,1.0,0.0,0.0,1.0
89175,0.0,0.0,0.0,0.0,0.0,1.0
156302,0.0,0.0,1.0,0.0,0.0,1.0
47539,0.25,0.0,0.0,0.0,0.0,1.0
124252,0.0,0.0,0.0,0.0,0.0,1.0
97444,0.0,0.0,0.0,1.0,0.0,0.0
105165,0.0,0.0,1.0,0.0,0.0,1.0
115664,0.0,0.0,0.0,0.0,1.0,0.0
134010,0.0,0.0,1.0,0.0,0.0,1.0
57164,0.0,0.0,1.0,0.0,1.0,0.0
29966,0.0,0.0,1.0,0.0,0.0,1.0
86740,0.0,0.0,1.0,0.0,0.0,1.0
34984,0.0,0.0,1.0,0.0,1.0,0.0
154306,0.25,0.0,0.0,0.0,0.0,1.0
100249,0.0,0.0,0.0,0.0,0.0,1.0
154075,0.0,0.0,0.0,0.0,0.0,0.0
10920,0.0,0.0,0.0,0.0,0.0,1.0
150141,0.0,0.0,0.0,0.0,0.0,1.0
16003,0.0,0.0,0.0,1.0,0.0,1.0
21883,0.0,0.0,0.0,0.0,0.0,1.0
62873,0.0,0.0,0.0,0.0,0.0,1.0
33509,0.0,0.0,1.0,0.0,1.0,0.0
26082,0.0,0.0,0.0,0.0,0.0,1.0
109435,0.0,0.0,0.0,0.0,0.0,1.0
16898,0.0,0.0,1.0,0.0,1.0,0.0
157350,0.0,0.0,1.0,0.0,0.0,0.0
125270,0.0,0.0,0.0,0.0,0.0,1.0
37190,0.0,0.0,1.0,0.0,0.0,1.0
108756,0.0,0.0,0.0,0.0,0.0,1.0
140569,0.0,0.0,1.0,0.0,0.0,1.0
81824,0.0,0.0,1.0,0.0,0.0,1.0
36294,0.0,0.0,0.0,0.0,0.0,1.0
104159,0.0,0.0,0.0,0.0,0.0,1.0
94768,0.0,0.0,0.0,0.0,0.0,1.0
104715,0.0,0.0,0.0,0.0,0.0,1.0
91818,0.0,0.0,1.0,0.0,0.0,1.0
138248,0.0,0.0,0.0,1.0,0.0,1.0
50571,0.0,0.0,0.0,0.0,0.0,1.0
102874,0.0,0.0,0.0,0.0,0.0,1.0
44395,0.0,0.0,0.0,0.0,0.0,1.0
52770,0.0,0.0,0.0,0.0,0.0,1.0
15628,0.0,0.0,1.0,0.0,0.0,1.0
67073,0.0,0.0,1.0,0.0,0.0,1.0
49054,0.0,0.0,0.0,0.0,0.0,1.0
72767,0.0,0.0,0.0,0.0,0.0,1.0
111800,0.0,0.0,1.0,0.0,1.0,0.0
111510,0.0,0.0,0.0,0.0,0.0,1.0
65387,0.0,0.0,0.0,0.0,0.0,1.0
138284,0.0,0.0,1.0,0.0,0.0,1.0
159173,0.0,0.0,0.0,0.0,0.0,1.0
113184,0.0,0.0,0.0,1.0,1.0,0.0
41526,0.0,0.0,0.0,0.0,0.0,1.0
374,0.0,0.0,1.0,0.0,0.0,1.0
47034,0.0,0.0,0.0,0.0,0.0,1.0
49981,0.0,0.0,0.0,0.0,0.0,1.0
104373,0.0,0.0,0.0,0.0,0.0,1.0
79909,0.0,0.0,0.0,0.0,1.0,0.0
67783,0.0,0.0,0.0,0.0,0.0,1.0
14257,0.0,0.0,0.0,0.0,0.0,1.0
85809,0.0,0.0,0.0,0.0,0.0,1.0
10058,0.0,0.0,0.0,0.0,0.0,1.0
100495,0.0,0.0,1.0,0.0,0.0,1.0
23994,0.0,0.0,1.0,0.0,1.0,0.0
17588,0.0,0.0,0.0,1.0,0.0,1.0
84302,0.0,0.0,0.0,0.0,1.0,0.0
2474,0.0,0.0,0.0,0.0,0.0,1.0
157085,0.0,0.0,0.0,1.0,0.0,1.0
60096,0.0,0.0,1.0,0.0,1.0,0.0
120863,0.0,0.0,1.0,0.0,1.0,0.0
11115,0.0,0.0,0.0,0.0,0.0,1.0
33187,0.0,0.0,0.0,0.0,0.0,1.0
109172,0.0,0.0,0.0,0.0,0.0,1.0
17665,0.0,0.0,0.0,0.0,1.0,0.0
115604,0.0,0.0,0.0,1.0,0.0,1.0
79721,0.0,0.0,0.0,0.0,0.0,1.0
41076,0.0,0.0,1.0,0.0,1.0,0.0
126492,0.0,0.0,1.0,0.0,0.0,1.0
124697,0.0,0.0,0.0,0.0,0.0,1.0
12803,0.0,0.0,0.0,0.0,0.0,1.0
49249,0.0,0.0,0.0,0.0,0.0,1.0
127483,0.0,0.0,0.0,0.0,0.0,1.0
153726,0.0,0.0,0.0,1.0,1.0,0.0
112347,0.0,0.0,0.0,0.0,0.0,1.0
158367,0.0,0.0,0.0,0.0,1.0,0.0
86400,0.0,0.0,0.0,0.0,0.0,1.0
36168,0.0,0.0,0.0,0.0,1.0,0.0
140933,0.0,0.0,0.0,0.0,1.0,0.0
113336,0.0,0.0,0.0,0.0,0.0,1.0
150905,0.0,0.0,0.0,0.0,0.0,1.0
54157,0.0,0.0,0.0,0.0,1.0,0.0
27257,0.0,0.0,0.0,0.0,0.0,1.0
105466,0.0,0.0,0.0,0.0,0.0,1.0
109145,0.0,0.0,0.0,0.0,0.0,1.0
16474,0.0,0.0,0.0,0.0,0.0,1.0
87119,0.0,0.0,1.0,0.0,0.0,1.0
121699,0.0,0.0,1.0,0.0,1.0,0.0
37653,0.0,0.0,0.0,0.0,1.0,0.0
145941,0.0,0.0,0.0,0.0,0.0,1.0
12542,0.0,0.0,0.0,1.0,1.0,0.0
61917,0.0,0.25,0.0,0.0,0.0,1.0
49830,0.0,0.0,0.0,0.0,0.0,1.0
122708,0.0,0.0,1.0,0.0,0.0,1.0
71573,0.0,0.0,0.0,0.0,0.0,1.0
104503,0.0,0.0,0.0,0.0,1.0,0.0
64569,0.0,0.0,1.0,0.0,0.0,1.0
16397,0.0,0.0,0.0,0.0,0.0,1.0
98572,0.0,0.0,1.0,0.0,0.0,1.0
102929,0.0,0.0,0.0,0.0,0.0,1.0
139275,0.0,0.0,0.0,0.0,0.0,1.0
144095,0.0,0.0,0.0,0.0,0.0,1.0
345,0.0,0.0,0.0,0.0,0.0,1.0
77923,0.0,0.0,0.0,0.0,1.0,0.0
104732,0.0,0.0,1.0,0.0,0.0,1.0
128336,0.0,0.0,0.0,1.0,1.0,0.0
135269,0.0,0.0,0.0,1.0,0.0,0.0
33690,0.0,0.0,0.0,0.0,0.0,0.0
117756,0.0,0.0,0.0,0.0,0.0,1.0
139191,0.0,0.0,0.0,0.0,0.0,1.0
92949,0.0,0.0,1.0,0.0,1.0,0.0
68531,0.0,0.0,0.0,0.0,0.0,1.0
108197,0.0,0.0,0.0,0.0,0.0,1.0
2243,0.0,0.0,0.0,0.0,1.0,0.0
62924,0.0,0.0,0.0,0.0,0.0,1.0
36568,0.0,0.0,0.0,0.0,1.0,0.0
131446,0.0,0.0,1.0,0.0,0.0,1.0
63253,0.0,0.0,0.0,1.0,0.0,1.0
38217,0.0,0.25,0.0,0.0,0.0,1.0
21215,0.0,0.0,1.0,0.0,1.0,0.0
42960,0.0,0.0,0.0,0.0,0.0,1.0
128444,0.0,0.0,1.0,0.0,0.0,1.0
118361,0.0,0.0,1.0,0.0,0.0,1.0
66705,0.0,0.0,0.0,0.0,0.0,1.0
95266,0.0,0.0,1.0,0.0,0.0,1.0
142540,0.0,0.0,1.0,0.0,0.0,1.0
86815,0.0,0.0,0.0,0.0,0.0,1.0
8924,0.0,0.0,0.0,0.0,1.0,0.0
31054,0.0,0.0,0.0,0.0,1.0,0.0
151203,0.0,0.0,1.0,0.0,0.0,1.0
40530,0.0,0.0,0.0,0.0,0.0,1.0
95790,0.0,0.0,0.0,0.0,1.0,0.0
25519,0.0,0.0,1.0,0.0,0.0,1.0
131482,0.0,0.0,0.0,1.0,0.0,1.0
38506,0.0,0.0,0.0,0.0,0.0,1.0
131179,0.0,0.0,0.0,0.0,0.0,1.0
93522,0.0,0.0,0.0,1.0,0.0,1.0
145614,0.0,0.0,1.0,0.0,0.0,1.0
154146,0.0,0.0,0.0,0.0,0.0,1.0
45240,0.0,0.0,0.0,0.0,0.0,1.0
75823,0.0,0.0,0.0,0.0,0.0,0.0
138725,0.0,0.0,1.0,0.0,0.0,0.0
43995,0.0,0.25,0.0,0.0,0.0,1.0
2576,0.0,0.0,0.0,0.0,1.0,0.0
82510,0.0,0.0,1.0,0.0,0.0,0.0
109004,0.0,0.0,1.0,0.0,0.0,1.0
137897,0.0,0.0,0.0,0.0,1.0,0.0
128539,0.0,0.0,0.0,0.0,0.0,1.0
89565,0.0,0.0,0.0,1.0,0.0,1.0
1073,0.0,0.0,0.0,0.0,0.0,1.0
